stop_name,stop_id,stop_lat,stop_lon
Soladevanahalli,5g7,13.00808,77.3509
Soladevanahalli,ht,13.00771,77.35088
Soladevanahalli Police Station,4pm,13.09339,77.48895
Soladevanahalli Police Station,h9,13.09335,77.48897
Sollepura,34m,12.83007,77.75644
Sollepura,5zo,12.83008,77.75638
Solur,2zp,13.07078,77.84309
Solur,3en,13.07085,77.84313
Solur,4xj,13.26466,77.65541
Solur,6ob,13.26459,77.65574
Solur Gate,25w,13.26996,77.6563
Solur Gate,6j0,13.27013,77.65629
Solur Hassan Road,34n,13.07326,77.24483
Solur Railway Station,5zq,13.06514,77.25698
Somalapura,127,12.9688,77.8613
Somalapura,4o7,12.9689,77.86114
Somanahalli,2mz,12.77267,77.50359
Somanahalli,5vp,12.77258,77.50358
Somanahalli Gate,39m,12.78052,77.49675
Somanahalli Gate,k3,12.78054,77.49682
Somasandra Palya,31v,12.89881,77.65121
Somasandra palya  Lake,mi,12.89949,77.64863
Somashettyhalli,1yb,13.08733,77.52117
Somashettyhalli Cross,1a7,13.09282,77.52357
Somashettyhalli Cross,58k,13.09288,77.52358
Somashettyhalli Cross,5u2,13.08142,77.51721
Somashettyhalli Cross,j0,13.08147,77.51724
Somasundra Palya Lake,4kn,12.89955,77.64881
Somathanahalli,5h,13.16917,77.76858
Somathanahalli Gate,246,13.1711,77.76016
Somathanahalli Gate,6cl,13.17112,77.76021
Someshwara Colony Magadi,5v2,12.96417,77.20795
Someshwara Colony Magadi,675,12.96423,77.20785
Sompura,xt,12.87766,77.4966
Sompura Gate,36b,12.86187,77.7718
Sompura Gate,3c7,12.86207,77.77213
Sompura Gate,zz,12.86202,77.772
Sompura Tumakur Road,2rd,13.21807,77.25141
Sompura Tumakur Road,5oi,13.21814,77.25163
Sonadenahalli Gate,4ko,13.08779,77.80761
Sonadenahalli Gate,iw,13.08776,77.80763
Sonadenahalli Hosakote,1l,13.08997,77.80614
Sonadenahalli Hosakote,30b,13.08995,77.80607
Sonal Garments Laggere Cross,32z,13.02158,77.52642
Sonal Garments Laggere Cross,5rx,13.02152,77.52695
Sonare Doddy,28b,12.70958,77.51949
Sonare Doddy,40q,12.70958,77.51944
Sondekoppa,2lk,13.02102,77.38432
Sondekoppa,3k4,13.02089,77.3843
Sondekoppa Circle,3pd,13.09289,77.39476
Sondekoppa Circle Nelamangala,4p5,13.0921,77.39479
Sondekoppa Circle Nelamangala,5tt,13.09223,77.39483
Sondekoppa Cross,44a,13.01946,77.35086
Sondekoppa Cross,67w,13.0194,77.35082
Sonnallipura,2ad,13.13464,77.78981
Sonnallipura,2j5,13.13602,77.78981
Sonnallipura,3m0,13.136,77.78987
Sonnappanahalli,48a,13.15612,77.6172
Sonnappanahalli,560,13.15615,77.61716
Sonnappanahalli,6m2,13.10764,77.66576
Sonnenahalli,2k6,13.19775,77.50036
Sonnenahalli,38r,12.94205,77.47913
Sonnenahalli,4h3,13.30982,77.68272
Sonnenahalli,5j3,13.1977,77.50036
Sonnenahalli,l8,12.94215,77.4792
Sonnenahalli Bridge,25p,12.94208,77.48285
Sonnenahalli Bridge,6i,12.94197,77.48357
Sonnenahalli Govt Hospital,506,13.19344,77.50225
Sonnenahalli Govt Hospital,k2,13.19348,77.50226
Sonnur Gate,3vp,12.89106,77.89368
Sonnur Gate,h4,12.8911,77.89364
Sony World 100ft Road  Koramangala,2nr,12.93793,77.62766
Sony World 100ft Road  Koramangala,5lt,12.93685,77.62659
Sony World 80ft Road Koramangala,b0,12.93782,77.62639
Sony World 80ft Road Koramangala,bo,12.93694,77.62734
Sophiya School,16s,12.98609,77.58864
Sophiya School,4vz,12.98573,77.58934
Sophiya School (KIA),ow,12.98586,77.58971
Sorahunse,2ag,12.94666,77.75419
Sorahunse,4vu,12.94669,77.75424
Sorahunse Gate,28l,12.94331,77.75094
Sorahunse Gate,3ze,12.9434,77.75108
Soukya Hospital Junction,2d,12.98795,77.78205
Soukya Hospital Junction,4by,12.98811,77.78194
South End Circle,3ge,12.93625,77.58016
South End Circle,54w,12.9368,77.58128
South End Circle,n1,12.93717,77.57965
Sowdamini Kalyana Mantapa,3ct,12.8839,77.56669
Sowdamini Kalyana Mantapa,3h3,12.88386,77.56663
Sowthegowdanahalli,3le,13.23108,77.73036
Sowthegowdanahalli,5ed,13.23103,77.7304
Spriling School,56p,13.13772,77.74417
Spriling School,5ae,13.13775,77.74418
Sri Adishakthi Temple,5is,12.8556,77.58514
Sri Adishakthi Temple,zw,12.85514,77.58484
Sri Banashankari Layout,32s,13.17152,77.55802
Sri Banashankari Layout,4lc,13.17154,77.55796
Sri Bhuvaneshwari Nagara,2kv,13.05519,77.60245
Sri Bhuvaneshwari Nagara,6iz,13.0552,77.60257
Sri Kamadhenu Kshetra,gb,13.02419,77.4488
Sri Mata Amritanandamayi Ashram,1kz,12.94607,77.48666
Sri Mata Amritanandamayi Ashram,4d,12.94618,77.48676
Sri Rakum School,65e,13.1949,77.58931
Sri Rama Devastan Vanakanahalli,qe,12.67168,77.69514
Sri Ramadevasthana,35d,12.70912,77.69837
Sri Ramadevasthana,43m,12.70916,77.69834
Sri Ramanahalli,3t2,13.19517,77.56296
Sri Ramanahalli,4ia,13.19505,77.56285
Sri Ramapura,352,13.06588,77.62003
Sri Ramapura,5jy,13.0659,77.61998
Sri Sai Packaging Company,1cq,12.99764,77.46319
Sri Sai Packaging Company,hh,12.99762,77.46325
Sri Shiradi Sai Temple,18x,12.91352,77.45054
Sri Shiradi Sai Temple,3aj,12.91364,77.45057
Sri Swananda Ashrama,4qn,12.84396,77.49423
Sri Swananda Ashrama,kb,12.84399,77.49429
Sri Venkateshwara Nagara,5hw,13.07478,77.6189
Sri Venkateshwara Nagara,6a8,13.07482,77.61888
Sridhara Gudda,34o,12.89914,77.48761
Sridhara Gudda,hi,12.8992,77.48766
Srigandha Nagara,5e0,13.00404,77.5101
Srigandha Nagara,5pp,13.00399,77.51009
Srigandhada Kaval,2g0,12.97868,77.50174
Srigandhada Kaval,4c,12.97871,77.50174
Srikanteshwara Park,1fl,12.92648,77.55377
Srikanteshwara Park,6o3,12.92643,77.55369
Srinagara Bus Station,2yf,12.94425,77.55479
Srinavasa Temple,49h,13.00831,77.54508
Srinidhi Hotel,1zt,13.01175,77.64728
Srinidhi Hotel,n3,13.01158,77.64745
Srinivasa Kalyana Mantapa,br,12.92585,77.54428
Srinivasa Kalyana Mantapa,s8,12.926,77.54438
Srinivasa Nagara,3ir,12.93822,77.55649
Srinivasa Nagara,4bz,12.93816,77.55687
Srinivasa Nagara PattegarPalya,1ly,12.97645,77.52365
Srinivasa Nagara PattegarPalya,255,12.97649,77.52346
Srinivasa Saligrama,1fr,12.90122,77.41071
Srinivasa Temple,3ao,13.00835,77.54499
Srinivasapura Colony,5wd,13.08125,77.35051
Srinivasapura Cross,1hg,13.126,77.64513
Srinivasapura Cross,1ps,13.07511,77.36469
Srinivasapura Cross,2xn,13.07502,77.36488
Srinivasapura Cross,4ei,13.12598,77.64524
Srinivasapura Cross,6ec,13.07494,77.36505
Srinivasapura Cross,eh,12.90405,77.5107
Srinivasapura Cross,ri,12.90403,77.51073
Srinivasapura Kogilu,2jp,13.10349,77.62349
Srinivasapura Kogilu,4ck,13.10335,77.62358
Srinivasapura Nelamangala,354,13.08512,77.34075
Srinivasapura Uttarahalli Road,13q,12.90129,77.51091
Srinivasapura Uttarahalli Road,5bn,12.90086,77.51092
Sriram Properties,229,12.81068,77.78464
Sriram Properties,5ur,12.81145,77.78476
Srirama Layout Avalahalli Road,1pu,13.0397,77.72935
Srirama Layout Avalahalli Road,p7,13.03975,77.72935
Srirama Reddy Layout,51p,12.97175,77.68157
Srirama Reddy Layout,65q,12.97182,77.68145
Sriramapura Bommasandra Road,12b,12.80224,77.66201
Sriramapura Bommasandra Road,5e3,12.80234,77.66218
Sriramapura Circle,1x0,13.06668,77.60981
Sriramapura Circle,5m3,13.06657,77.60977
Sriramapura Circle,66u,13.06658,77.60966
Sriramapura Colony,2bo,13.0228,77.31245
Sriramapura Colony,581,13.02285,77.31241
Sriramapura Cross,5un,13.06771,77.61311
Sriramapura Cross,tr,13.06767,77.61321
Srirangam Silk House HSR Layout,142,12.9124,77.63527
Srirangam Silk House HSR Layout,63d,12.91245,77.63521
St Bentic School,2as,12.88689,77.45889
St Bentic School,4f4,12.88709,77.45876
St Clare School,2om,12.91462,77.44773
St Francis School,3cc,12.88898,77.62568
St Francis School,66m,12.8888,77.62563
St Johns High School Thomas Cafe,pr,12.99458,77.60995
St Johns Hospital,47j,12.92959,77.61584
St Johns Hospital,5kx,12.92909,77.61531
St Johns Hospital,iv,12.92933,77.61594
St Johns School Thamos Cafe,cx,12.99165,77.61155
St Joseph Boys High School Musuem Road,1hr,12.97193,77.6044
St Joseph College,3kg,12.97036,77.60368
St Joseph's High School,4mt,12.69726,77.70564
St Joseph's High School,o,12.69719,77.70545
St Josephine School Annapoorneshwarinagara,2rj,12.9778,77.50574
St Josephine School Annapoorneshwarinagara,549,12.97784,77.50569
St Josephs Indian School/ Malya Hospital,124,12.97052,77.5943
St Marthas Hospital,3k2,12.96945,77.58716
St Marys School,116,12.84573,77.60954
St Marys School,16q,12.84594,77.60942
St Patrick Church,4ou,12.97023,77.60517
St Vincent Palloti School,18s,13.03196,77.65093
St francis College,2s3,12.92441,77.63086
St francis College,2ss,12.92432,77.63124
St joseph CBSE Gate-2,1ou,12.97164,77.59523
State Bank India Garage,276,12.97435,77.6015
State Bank of India,29h,13.04999,77.55345
State Bank of India,4o0,13.05051,77.55309
Steel Factory Banasawadi,1yi,13.01306,77.64934
Steel Factory Banasawadi,6k4,13.01333,77.6498
Sterling Apartment,2f5,13.05783,77.58845
Sterling Apartment,4nj,13.05778,77.58834
Stone Factory,4v8,12.84427,77.4977
Stone Factory,52g,12.84428,77.4976
Subbaiah Circle,3ov,12.96266,77.59093
Subbaiah Circle,5x,12.96258,77.59102
Subbanna Garden,1hd,12.96464,77.53225
Subbanna Garden,1oq,12.96468,77.5322
Subbarayappanapalya 1,55f,12.87871,77.42019
Subbarayappanapalya Cross,3mn,12.88926,77.43769
Subbarayappanapalya Cross,6hc,12.88939,77.43763
Subbayyanapalya/Ayyappa Temple,34f,13.00755,77.64093
Subbayyanapalya/Ayyappa Temple,5mi,13.00747,77.64063
Subhashnagara Hosa Road,13b,12.87083,77.63833
Subramanya Swamy Temple,3f7,12.94359,77.56165
Subramanya Swamy Temple,zp,12.94171,77.562
Subramanyanagara,40o,13.00415,77.56136
Subramanyanagara,5g,13.00409,77.56133
Subramanyanagara Police Station,3mt,13.00347,77.55356
Subramanyanagara Police Station,5xp,13.0034,77.55341
Subramanyanagara Thyamagondlu,3nu,13.21181,77.31258
Subramanyanagara Thyamagondlu,4ih,13.2118,77.31251
Subramanyapura KEB,2m6,12.89758,77.54636
Subramanyapura KEB,46e,12.89767,77.54629
Subramanyapura Police Station,1ok,12.90144,77.54414
Subramanyapura Police Station,5a1,12.90147,77.54418
Subramanyapura Post Office,46w,12.89879,77.54392
Subramanyapura Post Office,48f,12.89884,77.54391
Sudduguntepalya,24y,12.9312,77.60985
Sudduguntepalya,8v,12.93123,77.60988
Sugalla,212,13.25756,77.63244
Sugalla,4e1,13.2574,77.63232
Sugaturu,3d5,13.25697,77.83283
Sugaturu,61g,13.25698,77.83276
Sugganahalli,4d9,12.79946,77.31889
Sugganahalli Circle,1dm,12.80091,77.31467
Sugganahalli Circle,3ap,12.8009,77.31466
Suggatta,21u,13.14482,77.60357
Suggatta,4l9,13.14464,77.60332
Sujatha Talkies,5zc,12.98246,77.56208
Sujatha Talkies,bt,12.98262,77.56234
Sulibele,1l6,13.18673,77.80293
Sulibele,6i9,13.18673,77.80311
Sulibele KEB,21,13.18552,77.80023
Sulibele KEB,2c1,13.18568,77.80048
Sulibele Quarters,5b3,13.18904,77.80538
Sulibele Quarters,5lq,13.18894,77.80542
Sulikere,264,12.93916,77.44814
Sulikere,47p,12.93906,77.44804
Sulikere Cross,29y,12.93479,77.44652
Sulikere Cross,6cr,12.93484,77.44647
Sulikere Palya,63m,12.94457,77.44959
Sulikunte,1tu,13.24585,77.58037
Sulikunte,520,12.89228,77.72851
Sulikunte,5s3,12.89246,77.72846
Sulivara,2ff,12.90297,77.36215
Sulivara,vq,12.90299,77.36218
Sulivara Cross,4vg,12.90248,77.36759
Sulivara Cross,pu,12.9025,77.36752
Sultan palya,203,13.02654,77.60409
Sultan palya,4wr,13.02658,77.60407
Sultanpalya,zt,12.82754,77.77855
Sultanpalya Cross Pushpanjali Talkies,1dr,13.02215,77.60241
Sultanpalya Cross Pushpanjali Talkies,1h2,13.02211,77.60242
Summanahalli,2ke,12.98631,77.51934
Summanahalli,4uo,12.98824,77.5195
Summanahalli,52p,12.98739,77.51914
Summanahalli,5ra,12.98682,77.52077
Sumuka Layout,4b0,12.85481,77.6999
Sumuka Layout,oz,12.85473,77.70018
Sun Shine School,3ad,13.03098,77.66837
Sun Shine School,7v,13.03088,77.66821
Sun Valley Public School Thimmsandra,2o2,13.12839,77.77382
Sun Valley Public School Thimmsandra,2ok,13.12852,77.77387
Suncity Apartment ORR Road,1de,12.92379,77.66535
Sundara Nagara,1f3,13.07151,77.42296
Sundara Nagara,ue,13.07147,77.42291
Sundaram Estate,6hp,12.77732,77.47597
Sundaram Estate,q8,12.77736,77.47598
Sunkadakatte,2e2,12.98946,77.50638
Sunkadakatte,3sj,12.98931,77.50583
Sunkadakatte,3z1,12.98989,77.50154
Sunkadakatte,5wk,12.99018,77.5038
Sunkadakatte Junction,5lp,12.98936,77.50768
Super Talkies (Cottonpet Hospital),2oe,12.96808,77.57023
Surabhi Layout,42w,12.86762,77.58187
Surabhi Layout,4h5,12.86746,77.58189
Suradenapura Cross,10m,13.20639,77.56285
Suradenapura Gate,322,13.20426,77.55907
Suradenapura Gate,5,13.20445,77.55912
Suragajakkanahalli,1ht,12.73946,77.66911
Suragajakkanahalli,6eh,12.73972,77.66906
Suranjan Das Road/NGEF,2uw,12.98643,77.6481
Suranjan Das Road/NGEF,ch,12.98648,77.64797
Surdenapura Gate,3ip,13.20635,77.56287
Surya Nagara,2sk,12.79081,77.70578
Surya Nagara,3no,12.79071,77.70562
Surya Nagara Apartment,3c5,12.9314,77.76252
Surya Nagara Apartment,4jr,12.9313,77.76268
Suryacity Gate,5nl,12.79258,77.70601
Suryacity Gate,6z,12.79268,77.70616
Suvarna Karnataka Bus Stand,1oe,13.06022,77.59
Suvarna Karnataka Bus Stand,6ai,13.06025,77.59009
Suvarna Nagara,4wp,13.03324,77.49491
Swabhiman Park,1ww,12.9122,77.64151
Swabiman Park,iq,12.91229,77.6414
Swami Narayana Gurukula,1k3,12.8667,77.43659
Swami Narayana Gurukula,3ka,12.86656,77.43691
Swamy Vivekananda Metro Station,1me,12.98583,77.64547
Swamy Vivekananda Metro Station/Isolation Hospital,1h8,12.98507,77.6434
Swamy Vivekananda Metro Station/Isolation Hospital,57i,12.9859,77.6452
Swastik Sheshadripuram,17s,12.98784,77.57449
Swastik Sheshadripuram College,2cl,12.98798,77.57422
Swastik Sheshadripuram College,4vw,12.98916,77.57416
Swastik Sheshadripuram College,qk,12.98851,77.57414
Syndicate Bank,2ht,12.9466,77.56423
Syndicate Bank Layout,16j,12.99801,77.4894
Syndicate Bank Layout,21v,12.99796,77.48947
Systems Peenya,2ed,13.03497,77.51794
Systems Peenya,53k,13.03506,77.51806
T Agrahara,2cg,13.18141,77.57877
T Agrahara,cc,13.18151,77.57876
T Begur,2a6,13.14859,77.33898
T Begur,48c,13.15005,77.33952
T Dasarahalli,1yn,13.04309,77.51288
T Dasarahalli,4g1,13.04283,77.51276
T Hosahalli,53m,13.23604,77.67014
T Hosahalli,5mk,13.23602,77.67022
T John College,5n5,12.84923,77.58832
T John College,dz,12.84984,77.58834
TATA Advance Jigani Industrial Area,2ei,12.77498,77.64136
TATA Advance Jigani Industrial Area,nx,12.77495,77.64143
TB Gate Thippagondanahalli,220,12.96245,77.34291
TB Nelamangala,54z,13.09718,77.40144
TB Nelamangala,6gl,13.09706,77.40148
TC Palya,289,13.0216,77.69998
TC Palya,2d4,13.02161,77.69986
TC Palya  Gate Hosakote Road,1pb,13.01705,77.7045
TC Palya  Gate Hosakote Road,4ue,13.01736,77.70462
TC Palya  Gate Hosakote Road,hx,13.01738,77.70438
TC Palya Cross,333,13.02087,77.70493
TC Palya Cross,6h9,13.02084,77.7049
TCI,1er,13.05924,77.46527
TCI,4z5,13.05906,77.46474
TG Halli Quarters,2i9,12.95256,77.33555
TG Halli Quarters,5pa,12.95244,77.33529
TISB Boys Hostel,23p,12.89211,77.7495
TISB Boys Hostel,cg,12.89192,77.74945
TP Gate Thippagondanahalli,4rw,12.96238,77.34318
TR Mill,5r3,12.95683,77.55921
TV Tower,48g,13.00978,77.59078
TV Tower,4mq,13.00964,77.59078
TVS Cross Peenya,37u,13.02837,77.51984
TVS Cross Peenya,68w,13.02868,77.51957
TVS Cross Peenya,6gd,13.02835,77.51953
Talaguppe,1bx,12.81141,77.43324
Talaguppe,6ey,12.81135,77.43327
Talegere,6e3,12.83117,77.52948
Talegere,b9,12.8314,77.52934
Tata Institute,1xl,13.01514,77.56382
Tata Institute,23o,13.01313,77.56755
Tata Institute,4px,13.01437,77.56803
Tata Silk Farm,5jj,12.93591,77.57384
Tata Silk Farm,6dy,12.93581,77.57382
Tata Values Homes Apartments,2zd,13.10127,77.44443
Tataguni,17p,12.84378,77.50924
Tattaguppe,193,12.77369,77.52936
Tattaguppe,6ni,12.77363,77.52931
Tattanalli Gate,4gj,12.73549,77.73079
Tattanuru,29z,12.91531,77.82413
Tattekere,4j2,12.67304,77.57257
Tattekere,4z8,12.67309,77.57266
Tavakkal Hospital,1bm,13.10578,77.66442
Tavakkal Hospital,20k,13.10594,77.66442
Tavarekatte,5va,12.9115,77.38291
Tavarekatte,6cy,12.91143,77.3828
Tavarekere,1c1,12.96582,77.40018
Tavarekere,3be,12.9658,77.40008
Tavarekere,4me,12.96567,77.4001
Tavarekere Aladamara,2ld,12.92211,77.61055
Tavarekere Aladamara,54i,12.92215,77.61054
Tavarekere Mori,1uu,12.925,77.60886
Tavarekere Mori,m4,12.92504,77.60886
Teachers Colony Geddalahalli,5th,13.05521,77.63908
Telecom Layout,5t6,12.94844,77.54928
Telecom Layout,68t,13.06793,77.61654
Telecom Layout,7p,13.06791,77.61657
Telecom Layout,ox,12.94843,77.54937
Telecom Layout Ashwath Nagara,4md,13.05156,77.63151
Telephone Exchange AGO/VSD,5fd,12.98225,77.58852
Telephone Exchange AGO/VSD,j8,12.98219,77.58869
Tennis Court Thindlu,2so,13.06825,77.56946
Tennis Court Thindlu,5gt,13.06835,77.56952
Thabarahalli,14n,13.18861,77.64427
Thabarahalli,2i3,13.18848,77.64475
Thabarahalli Gate,6dk,13.18856,77.64409
Thagachaguppe,36m,12.95987,77.29018
Thagachaguppe,3qh,12.86647,77.45507
Thagachaguppe,5fw,12.86645,77.45504
Thagachaguppe,5zi,12.95989,77.29042
Thalagattapura,1pt,12.86958,77.53705
Thalagattapura,2xm,12.86958,77.53685
Thalagattapura Metro Station,1sx,12.87128,77.53854
Thalaghattapura Metro Station,9q,12.87143,77.53833
Thalaker Cross,35j,13.15853,77.32531
Thalaker Cross,3ut,13.15833,77.32524
Thalakunte,53o,12.9289,77.91897
Thammanayakanahalli,6iq,12.69564,77.63534
Thammarasanahalli,b3,13.19527,77.83353
Thammarasanahalli Madhugirihalli,39,13.12633,77.49753
Thammenahalli,3ys,13.0781,77.4893
Thammenahalli,ya,13.07838,77.48927
Thammenahalli Cross,4kh,13.08434,77.48874
Thammenahalli Cross,58t,13.08437,77.48876
Thammenahalli Palya,221,13.07597,77.48823
Thammenahalli Palya,4vi,13.07599,77.48816
Thandya,5xh,12.94578,77.26601
Thandya,s5,12.9459,77.26576
Thandya Dabaspete,1oi,13.2132,77.2399
Thanisandra,35n,13.05612,77.6329
Thanisandra,3oo,13.05598,77.63222
Thanisandra,64a,13.05588,77.63225
Thanisandra,fs,13.05611,77.63281
Tharabanahalli,1af,13.10126,77.48088
Tharabanahalli,1zd,13.10124,77.48081
Tharabanahalli,3v5,13.19037,77.62759
Tharabanahalli,4s6,13.10126,77.48083
Tharabanahalli,4xw,12.99654,77.84406
Tharabanahalli,61v,12.99641,77.84401
Tharabanahalli Choultry,2zq,13.10537,77.47922
Tharabanahalli Choultry,4up,13.10535,77.47916
Tharabanahalli Colony,3dj,13.19084,77.62535
Tharabanahalli Cross,id,12.88,77.94472
Tharabanahalli Gate,xy,12.89356,77.93585
Tharahunase,2bj,13.17863,77.58857
Tharahunase,tg,13.17867,77.58855
Tharalu,3rv,12.78931,77.5224
Tharalu,5ld,12.78935,77.52245
Tharalu Estate,4d6,12.78729,77.53539
Tharalu Estate,50f,12.78726,77.53541
Thataguni,3i7,12.84369,77.50916
Thataguni BWSSB,1bv,12.84854,77.5161
Thataguni BWSSB,33l,12.84858,77.516
Thattanahalli,4qj,12.74546,77.72474
Thattanalli Gate,4ss,12.73535,77.7308
Thavatahalli,1ab,13.07707,77.86954
Thayappana Doddy,3j,12.7105,77.4261
The Golden Palm Resort Nagarur colony Nelamangala,5nj,13.08893,77.44564
The HSR Club,20,12.90907,77.64464
The HSR Club,4s,12.90905,77.64467
The Light House International Academy,458,13.13364,77.72209
Thellahalli Gate,1jy,13.22072,77.74818
Thellahalli Gate,60d,13.22041,77.74816
Theneyuru,1e2,13.22637,77.83666
Theneyuru,33q,13.22639,77.83658
Therelek Engineers PVT LTD Peenya,3nd,13.02386,77.51844
Thigalara Chowdenahalli,1bk,12.88551,77.75817
Thigalara Chowdenahalli Cross,1xc,12.88172,77.75677
Thigalara Chowdenahalli Cross,5zk,12.88176,77.75687
Thigalara Chowdenahalli Cross,60c,12.882,77.75681
Thigalarapalya,204,13.01683,77.48306
Thigalarapalya,l4,13.01687,77.48307
Thigularapalya (Isuvanahalli),4bb,13.20862,77.34045
Thilagere,52c,13.32262,77.68114
Thimmabhovipalya Shivanapura,5bk,13.05961,77.41928
Thimmabhovipalya Shivanapura,5up,13.05962,77.41933
Thimmadanahalli Gate,2rq,12.95762,77.77544
Thimmadanahalli Gate,3mq,12.95769,77.7754
Thimmappana Palya,5j1,12.84165,77.39244
Thimmasandra,151,13.12475,77.7694
Thimmasandra,3oc,12.97302,77.24158
Thimmasandra,4ye,13.12475,77.76944
Thimmasandra,5aj,13.17205,77.58131
Thimmasandra,5n0,13.172,77.58126
Thimmasandra Circle,1zy,13.16985,77.58048
Thimmasandra Circle,53c,13.16995,77.5804
Thimmasandra Gate,2ui,13.12419,77.77335
Thimmasandra Gate,62u,13.12414,77.77332
Thimmayya Garden,1wt,13.01825,77.59872
Thimmayya Garden,39c,13.01838,77.59867
Thimmegowdana Doddy,1zn,12.78319,77.30844
Thimmegowdana Doddy,643,12.76223,77.41606
Thimmegowdana Doddy,697,12.76217,77.41598
Thimmegowdarapalya,3m9,12.8244,77.48999
Thimmegowdarapalya,6js,12.82433,77.48997
Thindlu,19h,12.99049,77.86492
Thindlu,3ts,12.99053,77.86493
Thindlu,401,13.23438,77.59394
Thindlu,51a,13.0735,77.5667
Thindlu,5td,13.23444,77.59397
Thindlu,601,13.07339,77.56674
Thindlu Cross,1fy,13.22853,77.59998
Thindlu Cross,2e,13.22855,77.59992
Thindlu Gate,51k,12.86036,77.79888
Thindlu Gate,5kh,12.86044,77.79885
Thindlu Gate Penesola Park,13h,12.86359,77.79456
Thindlu Sarjapura,1py,12.86346,77.80806
Thindlu Sarjapura,50z,12.86332,77.80812
Thippagondanahalli,50m,12.96193,77.33628
Thippagondanahalli Tumkur Road,11v,13.16007,77.3227
Thippagondanahalli Tumkur Road,6ij,13.1602,77.32295
Thippasandra,1mm,12.87355,77.55638
Thippasandra,2wy,12.91287,77.75307
Thippasandra,32p,12.97371,77.6469
Thippasandra,3qn,12.87351,77.55638
Thippasandra,5wx,12.97361,77.64689
Thippasandra,be,12.913,77.75308
Thippasandra Gate,36q,12.91823,77.75457
Thippasandra Gate,5nz,12.91818,77.75441
Thippasandra Market,2sx,12.97249,77.65099
Thippasandra Theatre Anjanapur,3cb,12.88757,77.53158
Thippasandra Theatre Anjanapura,4zn,12.87335,77.55851
Thippenahalli Anjaneya Temple,13k,13.03571,77.48451
Thippenahalli Anjaneya Temple,44y,13.03574,77.4845
Thippennahalli,12c,13.0367,77.48707
Thippennahalli,1fk,13.03662,77.48706
Thippennahalli Cross,6mt,13.02943,77.48362
Thippennahalli Cross,fd,13.02936,77.48361
Thippuru,55y,12.8151,77.44123
Thippuru,6bo,12.81505,77.44129
Thirumala Dhaba,3gv,13.09774,77.56323
Thirumala Dhaba,79,13.09763,77.56324
Thirumala Gate,em,12.95118,77.2404
Thirumala Gate,og,12.95114,77.24066
Thirumala Theatre,yy,12.91946,77.64899
Thirumalapura,25r,13.02038,77.29365
Thirumalapura,2bq,13.12541,77.48357
Thirumalapura,5pg,13.12538,77.48362
Thirumalapura,os,12.82674,77.31201
Thirumalashettyhalli  Cross,1fh,12.98602,77.78128
Thirumalashettyhalli  Cross,39e,12.9862,77.7811
Thirumalashettyhalli Cross,1mn,12.98638,77.78122
Thirumenahalli Cross (KNS College),2en,13.08871,77.6355
Thirumenahalli Cross (KNS College),2md,13.08853,77.63531
Thirumenahalli Gate,2sm,13.11045,77.74512
Thirumenahalli Gate,4n0,13.11049,77.74515
Thirupalya,245,12.82316,77.66572
Thirupalya,3z3,12.82323,77.6658
